sistema,num_cicloe,calle_prin,calle_secu,colonia,alcaldia,latitud,longitud,sitio_de_e,estatus
Ecobici,1,Río Sena,Río Balsas,Cuauhtémoc,Cuauhtémoc,19.4335895,-99.1678193,Arroyo,Instalada
Ecobici,2,Río Guadalquivir,Río Nazas,Cuauhtémoc,Cuauhtémoc,19.43062276,-99.17123066,Arroyo,Instalada
Ecobici,3,Reforma,Insurgentes,Tabacalera,Cuauhtémoc,19.43163,-99.158547,Banqueta,Instalada
Ecobici,4,Río Nilo,Río Pánuco,Cuauhtémoc,Cuauhtémoc,19.428491,-99.171693,Arroyo,Instalada
Ecobici,5,Río Pánuco,Río Tíber,Cuauhtémoc,Cuauhtémoc,19.429804,-99.169451,Arroyo,Instalada
Ecobici,6,Río Pánuco,Río Sena,Cuauhtémoc,Cuauhtémoc,19.430963,-99.166986,Arroyo,Instalada
Ecobici,7,Río Elba,Río Lerma,Cuauhtémoc,Cuauhtémoc,19.425355,-99.17515,Arroyo,Instalada
Ecobici,8,Reforma,General Prim,Tabacalera,Cuauhtémoc,19.431256,-99.158153,Banqueta,Instalada
Ecobici,9,Río Guadalquivir,Río Lerma,Cuauhtémoc,Cuauhtémoc,19.428184,-99.170013,Arroyo,Instalada
Ecobici,10,Reforma,Ramírez,Tabacalera,Cuauhtémoc,19.433431,-99.155142,Banqueta,Instalada
Ecobici,11,Río Amazonas,Río Lerma,Cuauhtémoc,Cuauhtémoc,19.431192,-99.163546,Arroyo,Instalada
Ecobici,12,Río Lerma,Villalongín,Cuauhtémoc,Cuauhtémoc,19.432223,-99.161686,Arroyo,Instalada
Ecobici,13,Reforma,Río Mississippi,Cuauhtémoc,Cuauhtémoc,19.424941,-99.17233,Banqueta,Instalada
Ecobici,14,Reforma,Río de la Plata,Cuauhtémoc,Cuauhtémoc,19.42454,-99.173247,Banqueta,Instalada
Ecobici,15,Reforma,Río Mississippi,Cuauhtémoc,Cuauhtémoc,19.425597,-99.171409,Banqueta,Instalada
Ecobici,16,Reforma,Río Tíber,Cuauhtémoc,Cuauhtémoc,19.4267528,-99.16861944,Banqueta,Instalada
Ecobici,17,Reforma,Río Tíber,Cuauhtémoc,Cuauhtémoc,19.427553,-99.167396,Banqueta,Instalada
Ecobici,18,Reforma,Río Rhin,Cuauhtémoc,Cuauhtémoc,19.428802,-99.164381,Banqueta,Instalada
Ecobici,19,Reforma,Río Rhin,Cuauhtémoc,Cuauhtémoc,19.429453,-99.16283,Banqueta,Instalada
Ecobici,20,Reforma,Río Támesis,Cuauhtémoc,Cuauhtémoc,19.430907,-99.160148,Banqueta,Instalada
Ecobici,21,Reforma,Dublín,Juárez,Cuauhtémoc,19.424784,-99.172119,Banqueta,Instalada
Ecobici,22,Reforma,Manchester,Juárez,Cuauhtémoc,19.424784,-99.172119,Banqueta,Instalada
Ecobici,23,Reforma,Praga,Juárez,Cuauhtémoc,19.42528,-99.171099,Banqueta,Instalada
Ecobici,24,Reforma,Varsovia,Juárez,Cuauhtémoc,19.426614,-99.168078,Banqueta,Instalada
Ecobici,25,Reforma,Estocolmo,Juárez,Cuauhtémoc,19.427338,-99.16672,Banqueta,Instalada
Ecobici,26,Reforma,Versalles,Juárez,Cuauhtémoc,19.432595,-99.154995,Banqueta,Instalada
Ecobici,27,Reforma,Havre,Juárez,Cuauhtémoc,19.42916,-99.162703,Banqueta,Instalada
Ecobici,28,Toledo,Tokio,Juárez,Cuauhtémoc,19.423664,-99.172568,Arroyo,Instalada
Ecobici,29,Reforma,Bucareli,Centro,Cuauhtémoc,19.434944,-99.150295,Banqueta,Instalada
Ecobici,30,Hamburgo,Génova,Juárez,Cuauhtémoc,19.426384,-99.164255,Arroyo,Instalada
Ecobici,31,Hamburgo,Insurgentes,Juárez,Cuauhtémoc,19.427937,-99.161245,Arroyo,Instalada
Ecobici,32,Londres,Sevilla,Juárez,Cuauhtémoc,19.4226672,-99.1699751,Arroyo,Instalada
Ecobici,33,Londres,Florencia,Juárez,Cuauhtémoc,19.424187,-99.166497,Arroyo,Instalada
Ecobici,34,Liverpool,Génova,Juárez,Cuauhtémoc,19.424584,-99.163688,Arroyo,Instalada
Ecobici,35,Liverpool,Génova,Juárez,Cuauhtémoc,19.424558,-99.163518,Arroyo,Instalada
Ecobici,36,Puebla,Veracruz,Roma Norte,Cuauhtémoc,19.41966,-99.17588,Arroyo,Instalada
Ecobici,37,Guadalajara,Puebla,Roma Norte,Cuauhtémoc,19.4204398,-99.1727208,Arroyo,Instalada
Ecobici,38,Cozumel,Puebla,Roma Norte,Cuauhtémoc,19.4208433,-99.1713729,Arroyo,Instalada
Ecobici,39,Puebla,Medellín,Roma Norte,Cuauhtémoc,19.421762,-99.166931,Arroyo,Instalada
Ecobici,40,Oaxaca,Puebla,Roma Norte,Cuauhtémoc,19.422379,-99.164137,Banqueta,Instalada
Ecobici,41,Reforma,De la República,Tabacalera,Cuauhtémoc,19.43542,-99.150317,Banqueta,Instalada
Ecobici,42,Sinaloa,Valladolid,Roma Norte,Cuauhtémoc,19.420627,-99.16821,Arroyo,Instalada
Ecobici,43,Juárez,Dr. Mora,Centro,Cuauhtémoc,19.4351365,-99.1460756,Banqueta,Instalada
Ecobici,44,Durango,Veracruz,Roma Norte,Cuauhtémoc,19.418141,-99.174709,Banqueta,Instalada
Ecobici,45,Durango,Sonora,Roma Norte,Cuauhtémoc,19.418749,-99.171942,Banqueta,Instalada
Ecobici,46,Durango,Salamanca,Roma Norte,Cuauhtémoc,19.41919,-99.169764,Arroyo,Instalada
Ecobici,47,Plaza Madrid,Medellín,Roma Norte,Cuauhtémoc,19.41955,-99.166214,Arroyo,Instalada
Ecobici,48,Independencia,Azueta,Centro,Cuauhtémoc,19.433705,-99.146665,Banqueta,Instalada
Ecobici,49,Mazatlán,Juan de la Barrera,Condesa,Cuauhtémoc,19.41689,-99.17562,Banqueta,Instalada
Ecobici,50,Cuernavaca,Veracruz,Condesa,Cuauhtémoc,19.416886,-99.173591,Arroyo,Instalada
Ecobici,51,Colima,Oaxaca,Roma Norte,Cuauhtémoc,19.418031,-99.168435,Arroyo,Instalada
Ecobici,52,Hidalgo,Trujano,Centro,Cuauhtémoc,19.436208,-99.141931,Banqueta,Instalada
Ecobici,53,Fernando Montes de Oca,Tula,Condesa,Cuauhtémoc,19.4148233,-99.1783527,Arroyo,Instalada
Ecobici,54,Parque España,Sonora,Condesa,Cuauhtémoc,19.416163,-99.170795,Arroyo,Instalada
Ecobici,55,5 de Mayo,Bolívar,Centro,Cuauhtémoc,19.434514,-99.138068,Banqueta,Instalada
Ecobici,56,Álvaro Obregón,Medellín,Roma Norte,Cuauhtémoc,19.417102,-99.165607,Banqueta,Instalada
Ecobici,57,Cuernavaca,Juan Escutia,Condesa,Cuauhtémoc,19.414968,-99.174766,Arroyo,Instalada
Ecobici,58,Parque España,Juan de la Barrera,Condesa,Cuauhtémoc,19.415358,-99.171902,Banqueta,Instalada
Ecobici,59,Popocatépetl,Ámsterdam,Hipódromo,Cuauhtémoc,19.415237,-99.16659,Arroyo,Instalada
Ecobici,60,Mazatlán,Fernando Montes de Oca,Condesa,Cuauhtémoc,19.414119,-99.177214,Banqueta,Instalada
Ecobici,61,Avenida México,Sonora,Hipódromo,Cuauhtémoc,19.413789,-99.169427,Arroyo,Instalada
Ecobici,62,Fernando Montes de Oca,Amatlán,Condesa,Cuauhtémoc,19.413314,-99.175225,Arroyo,Instalada
Ecobici,63,Nuevo León,Laredo,Hipódromo,Cuauhtémoc,19.41299,-99.171675,Banqueta,Instalada
Ecobici,64,Sonora,Ámsterdam,Hipódromo,Cuauhtémoc,19.412982,-99.166936,Arroyo,Instalada
Ecobici,65,Marconi,Tacuba,Centro,Cuauhtémoc,19.436522,-99.139811,Arroyo,Instalada
Ecobici,66,Mazatlán,Francisco Márquez,Condesa,Cuauhtémoc,19.411825,-99.178456,Banqueta,Instalada
Ecobici,67,Vicente Suárez,Michoacán,Condesa,Cuauhtémoc,19.411703,-99.175753,Arroyo,Instalada
Ecobici,68,Tamaulipas,Michoacán,Condesa,Cuauhtémoc,19.411771,-99.173783,Banqueta,Instalada
Ecobici,69,Michoacán,Ámsterdam,Hipódromo,Cuauhtémoc,19.410797,-99.168143,Arroyo,Instalada
Ecobici,70,Parque México,Michoacán,Hipódromo,Cuauhtémoc,19.41128,-99.169825,Arroyo,Instalada
Ecobici,71,Ámsterdam,Michoacán,Hipódromo,Cuauhtémoc,19.411361,-99.171271,Arroyo,Instalada
Ecobici,72,Mazatlán,Alfonso Reyes,Hipódromo Condesa,Cuauhtémoc,19.409859,-99.179565,Banqueta,Instalada
Ecobici,73,Campeche,Tamaulipas,Hipódromo Condesa,Cuauhtémoc,19.410073,-99.175542,Arroyo,Instalada
Ecobici,74,Nuevo León,Ozulama,Hipódromo,Cuauhtémoc,19.410468,-99.172802,Banqueta,Instalada
Ecobici,75,Alfonso Reyes,Atlixco,Hipódromo Condesa,Cuauhtémoc,19.408676,-99.176759,Banqueta,Instalada
Ecobici,76,Chilpancingo,Campeche,Hipódromo,Cuauhtémoc,19.4086886,-99.169938,Arroyo,Instalada
Ecobici,77,Choapan,Tamaulipas,Hipódromo,Cuauhtémoc,19.406745,-99.178272,Arroyo,Instalada
Ecobici,78,Benjamín Hill,Tamaulipas,Hipódromo,Cuauhtémoc,19.407512,-99.177361,Arroyo,Instalada
Ecobici,79,Saltillo,Alfonso Reyes,Hipódromo,Cuauhtémoc,19.407479,-99.174403,Banqueta,Instalada
Ecobici,80,Nuevo León,Aguascalientes,Hipódromo,Cuauhtémoc,19.407233,-99.172131,Banqueta,Instalada
Ecobici,81,Aguascalientes,Insurgentes,Hipódromo,Cuauhtémoc,19.407927,-99.168734,Arroyo,Instalada
Ecobici,82,Independencia,Marroquí,Centro,Cuauhtémoc,19.433344,-99.14404,Banqueta,Instalada
Ecobici,83,Alfonso Reyes,Nuevo León,Hipódromo,Cuauhtémoc,19.40655,-99.172275,Arroyo,Instalada
Ecobici,84,Chilpancingo,Tlaxcala,Hipódromo,Cuauhtémoc,19.406872,-99.169572,Arroyo,Instalada
Ecobici,85,José Rosas Moreno,Sullivan,San Rafael,Cuauhtémoc,19.434081,-99.162434,Arroyo,Instalada
Ecobici,86,Sullivan,Insurgentes,San Rafael,Cuauhtémoc,19.432452,-99.15924,Banqueta,Instalada
Ecobici,87,Gante,Venustiano Carranza,Centro,Cuauhtémoc,19.432024,-99.139705,Banqueta,Instalada
Ecobici,88,2da cerrada de 5 de mayo,Palma,Centro,Cuauhtémoc,19.433757,-99.135331,Banqueta,Instalada
Ecobici,89,República de Guatemala,Monte de Piedad,Centro,Cuauhtémoc,19.434962,-99.133729,Banqueta,Instalada
Ecobici,90,José María Pino Suarez,Corregidora,Centro,Cuauhtémoc,19.43144,-99.132513,Banqueta,Instalada
Ecobici,91,República de Cuba,Allende,Centro,Cuauhtémoc,19.4374,-99.137571,Arroyo,Instalada
Ecobici,92,San Ildefonso,República de Argentina,Centro,Cuauhtémoc,19.436531,-99.131497,Banqueta,Instalada
Ecobici,93,Palma Norte,República de Cuba,Centro,Cuauhtémoc,19.436741,-99.134811,Arroyo,Instalada
Ecobici,94,Lic. Primo de Verdad,Moneda,Centro,Cuauhtémoc,19.433766,-99.130918,Arroyo,Instalada
Ecobici,95,20 de Noviembre,Venustiano Carranza,Centro,Cuauhtémoc,19.430722,-99.133698,Banqueta,Instalada
Ecobici,96,López,Ayuntamiento,Centro,Cuauhtémoc,19.430625,-99.14248,Arroyo,Instalada
Ecobici,97,República de Salvador,Pino Suárez,Centro,Cuauhtémoc,19.429189,-99.132759,Camellón,Instalada
Ecobici,98,Emilio Dondé,Av. Balderas,Centro,Cuauhtémoc,19.430267,-99.14861,Arroyo,Instalada
Ecobici,99,Ernesto Pugibet,Luis Moya,Centro,Cuauhtémoc,19.429947,-99.14591,Arroyo,Instalada
Ecobici,100,20 de Noviembre,Mesones,Centro,Cuauhtémoc,19.428485,-99.1338,Banqueta,Instalada
Ecobici,102,Echeveste,Bolívar,Centro,Cuauhtémoc,19.428214,-99.139494,Banqueta,Instalada
Ecobici,103,Joaquín Velázquez de León,García Icazbalceta,San Rafael,Cuauhtémoc,19.441533,-99.165268,Arroyo,Instalada
Ecobici,104,San Jerónimo,Isabel la Católica,Centro,Cuauhtémoc,19.427059,-99.137116,Banqueta,Instalada
Ecobici,105,San Jerónimo,5 de Febrero,Centro,Cuauhtémoc,19.426755,-99.135014,Arroyo,Instalada
Ecobici,106,San Jerónimo,José María Pino Suarez,Centro,Cuauhtémoc,19.42649,-99.133537,Banqueta,Instalada
Ecobici,109,Nezahualcóyotl,Isabel la Católica,Centro,Cuauhtémoc,19.425311,-99.137421,Arroyo,Instalada
Ecobici,110,Dr. Valenzuela,Dr. Río de la Loza,Doctores,Cuauhtémoc,19.425126,-99.143391,Arroyo,Instalada
Ecobici,111,Guillermo Prieto,Joaquín Velázquez de León,San Rafael,Cuauhtémoc,19.438197,-99.165918,Arroyo,Instalada
Ecobici,112,Av. Morelos,Abraham González,Juárez,Cuauhtémoc,19.432819,-99.151734,Banqueta,Instalada
Ecobici,113,General Prim,Versalles,Juárez,Cuauhtémoc,19.430369,-99.154419,Arroyo,Instalada
Ecobici,114,Lucerna,Abraham González,Juárez,Cuauhtémoc,19.428989,-99.153618,Arroyo,Instalada
Ecobici,115,Roma,Dinamarca,Juárez,Cuauhtémoc,19.429947,-99.159698,Arroyo,Instalada
Ecobici,116,Londres,Roma,Juárez,Cuauhtémoc,19.428985,-99.15664,Arroyo,Instalada
